Winner,yBinary,title_bout,titleBoutBinary,no_of_rounds,weightClass,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,B_current_lose_streak,B_current_win_streak,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_wins,B_Height_cms,B-R_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_wins,R_Height_cms,R_Weight_lbs,B_age,R_age,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
Blue,1,FALSE,0,5,middleweight,0,0,0,0,0,0,0,1,0,0,2,0,5.0625,3.6875,6.875,5,30.75,13.25,10.75,6.875,37.625,16.5625,0.5,5.6875,4.875,1.25,0.1875,48.375,25.125,0.521875,0.8125,2.3125,1.6875,0.496875,59.5,35.3125,4,6,2.3125,1.4375,2.375,1,29.5625,9.0625,5,3.3125,31.1875,9.4375,0.3125,3.4375,2.5,0.9375,0.0625,36.9375,13.375,0.338125,0.4375,3.0625,0.8125,0.18875,62.1875,36.5625,34,546.875,1,0,0,4,4,2,10,182.88,-2.54,185,2,0,6.5,4.375,6,3.5,37.5,17.125,13.25,8.75,45.125,20.625,0.25,5.125,4.375,1.125,0,56.75,29.375,0.5525,0.125,3.5,1.375,0.185,91.625,59.75,4,3,2.75,2,5,3.625,43.25,11.25,7,4.75,49.125,14.5,0.5,3.375,3.125,0.75,0,55.25,19.625,0.3875,0.375,1.875,0.625,0.25,69.625,32.875,14,408.625,0,0,0,2,3,0,5,187.96,185,35,32,0,1,0,0,0,0,1,0,0
Blue,1,FALSE,0,5,middleweight,0,0,0,0,0,0,0,1,0,0,1,0,13.5,5.5,4,1.5,119,53.5,5,3,100,40.5,0,14.5,12,0,0.5,128,58,0.43,0,1.5,0,0,144,73,1,1,11,4.5,1,0,101,20.5,4.5,2.5,88,13.5,0,7.5,5,1,0,106.5,23,0.215,0,2.5,1,0.415,111,27.5,8,1200,0,0,0,1,0,0,1,187.96,10.16,185,1,0,10.41666667,9.166666667,12.75,7.75,25.33333333,8.583333333,20.33333333,13.33333333,43.08333333,16.58333333,0.166666667,4.916666667,3.916666667,0.75,0.25,58.41666667,29.66666667,0.416666667,0.416666667,5.833333333,1.583333333,0.255,74.66666667,43.91666667,4,4,7.166666667,5.5,9.5,5.75,33.75,11.08333333,4.916666667,3.666666667,37.83333333,12.16666667,0.416666667,3.166666667,2.833333333,1,0.166666667,48.16666667,20.5,0.451666667,1.166666667,2.916666667,1.25,0.44,71.75,43,25,549.5,0,0,1,3,4,0,8,182.88,185,28,36,0,1,0,0,0,0,1,0,0
Blue,1,FALSE,0,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,2,7.5,5.5,10,9,41,17,10.5,7.5,36.5,14,0.5,17.5,14,0.5,0.5,61.5,33.5,0.495,0,2,1,0.25,88,57,2,0,5.5,2.5,3,3,28.5,9,0.5,0.5,21.5,6.5,0,5,3.5,0.5,0,32,12.5,0.39,0,2.5,1,0.25,33,13.5,4,590,0,0,0,1,1,0,2,180.34,-2.54,185,0,1,9.421052632,7.210526316,11.47368421,7.105263158,102,36.31578947,11.68421053,6.421052632,109.3157895,37,0.210526316,6.421052632,5.631578947,0.789473684,0.105263158,125.1578947,49.84210526,0.406315789,0.263157895,3,1.368421053,0.351578947,143.7894737,66.21052632,4,5,9.157894737,5,6.684210526,3.210526316,81.94736842,21.78947368,4.210526316,2.263157895,75.26315789,16,0.263157895,8.421052632,6.263157895,1.210526316,0.105263158,92.84210526,27.26315789,0.31,0.315789474,3.526315789,1.263157895,0.247368421,107.3684211,39.73684211,45,657.3684211,1,0,1,5,8,0,14,185.42,185,34,35,0,1,0,0,0,0,1,0,0
Red,0,FALSE,0,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,1,18,7,0,0,148,79,2,1,120,62,0,12,11,0,0,150,80,0.53,0,0,0,0,150,80,1,0,5,3,1,0,105,16,6,2,101,11,0,6,4,0,0,112,18,0.16,0,3,1,0.33,114,20,3,900,0,0,0,1,0,0,1,187.96,5.08,185,0,1,10.75,8.25,6.625,4.625,38.5,20.1875,10.5,6.3125,35.5625,16.25,0.75,9.3125,6.625,2.375,0.125,55.625,31.125,0.558125,0.5,1.25,0.8125,0.353125,67.875,42.9375,8,4,7.5625,4.0625,7.8125,5.375,35.6875,9.375,1.6875,1,26.625,5,0.125,11,6.6875,0.25,0,45.1875,15.75,0.29125,0.3125,3.4375,0.625,0.179375,59.125,29.125,39,682.75,4,0,1,5,5,1,12,185.42,185,28,35,0,1,0,0,0,0,0,1,0
Red,0,FALSE,0,5,middleweight,0,0,0,0,0,0,0,1,0,0,1,0,5.285714286,3.571428571,5.571428571,3.714285714,69,21.85714286,9.142857143,5.285714286,76.85714286,26.14285714,0.571428571,1.571428571,1.142857143,0.285714286,0.142857143,83.71428571,30.85714286,0.397142857,0.285714286,0.857142857,0.428571429,0.237142857,103.8571429,47.42857143,5,2,10.71428571,7.714285714,6.714285714,4.714285714,61,21.14285714,8.714285714,5.714285714,56.57142857,16.42857143,0.142857143,9.142857143,7.428571429,2.571428571,0.142857143,76.42857143,31.57142857,0.42,0,5.714285714,1.571428571,0.302857143,110.7142857,59.71428571,19,774.5714286,0,0,1,2,2,0,5,180.34,-10.16,185,1,0,2,0,0,0,15,6,0,0,8,2,0,5,4,0,0,15,6,0.4,0,1,0,0,15,6,0,1,1,0,0,0,14,4,6,5,18,8,1,1,1,0,0,20,9,0.45,0,0,0,0,21,10,1,152,0,0,0,0,0,0,0,190.5,185,34,29,0,1,0,0,0,0,0,1,0
Red,0,TRUE,1,5,middleweight,0,0,0,0,0,0,0,1,0,0,1,0,7,6,6.294117647,5.470588235,26.29411765,15.47058824,10.05882353,7.823529412,27.70588235,16.05882353,1,7.941176471,6.705882353,0.176470588,0.058823529,42.64705882,28.76470588,0.695294118,0.352941176,0.235294118,0.176470588,0.176470588,52.11764706,37.11764706,16,1,3.117647059,2.058823529,4,2.176470588,26.11764706,6.764705882,11.17647059,6.588235294,33.41176471,10.11764706,0.058823529,4.764705882,3.352941176,0.882352941,0.058823529,41.29411765,15.52941176,0.324117647,0.176470588,3.529411765,0.705882353,0.176470588,67.52941176,38.82352941,37,523.7058824,12,0,0,2,11,3,16,187.96,-2.54,185,0,6,3.5,2.333333333,5.5,3.166666667,44.33333333,14.83333333,12.5,8.166666667,55.5,20.83333333,0.333333333,3.333333333,3,3,0,62.33333333,26.16666667,0.465,1,3.5,2.333333333,0.768333333,85.5,45.5,6,0,6.666666667,4.833333333,6.166666667,3.333333333,41.66666667,12.83333333,0.5,0.333333333,37.83333333,8.833333333,0,3.833333333,2.833333333,0,0.166666667,48.33333333,16.5,0.325,0,1.166666667,0,0,55.33333333,22.33333333,12,499.3333333,1,0,0,2,2,2,6,187.96,185,38,29,0,0,0,1,0,0,1,0,0
Red,0,FALSE,0,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,3,9.625,5.375,7.375,5.125,58.25,22.375,18,13.125,61.625,25.75,0.5,12.375,9.5,3.875,0.125,83.625,40.625,0.49375,0.875,6.125,2.5,0.34625,119.5,72.75,3,3,4.125,2.5,4,2,46.75,11.75,12.125,8.625,53.625,15.875,0.375,5.125,4,2,0.875,62.875,22.375,0.36875,0.25,2.875,0.625,0.0725,82.5,40.5,23,840.625,0,0,0,4,0,1,5,182.88,5.08,185,0,1,13,10,20,18,55,25,17,11,49,21,0,30,23,1,1,92,54,0.58,0,4,2,0.5,145,101,1,0,5,3,6,6,22,5,1,1,22,8,0,2,1,1,0,29,12,0.41,0,4,2,0.5,31,14,3,900,0,0,0,1,0,0,1,180.34,185,30,34,0,1,0,0,0,0,1,0,0
Red,0,FALSE,0,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,1,11.36363636,10,13.90909091,8.454545455,27.36363636,9.363636364,22.18181818,14.54545455,46.90909091,18.09090909,0.181818182,5.181818182,4.272727273,0.818181818,0.272727273,63.45454545,32.36363636,0.454545455,0.454545455,6.363636364,1.727272727,0.278181818,81.18181818,47.90909091,4,3,7.636363636,5.818181818,10.36363636,6.272727273,35.90909091,11.63636364,5.363636364,4,40.81818182,13.09090909,0.363636364,3.181818182,3,1.090909091,0.181818182,51.63636364,21.90909091,0.447272727,1.272727273,3.181818182,1.363636364,0.48,77.36363636,46.45454545,24,582.1818182,0,0,1,3,4,0,8,182.88,-5.08,185,1,0,11.33333333,8.666666667,7.066666667,4.933333333,40.4,21.2,11.2,6.733333333,37.6,17.2,0.733333333,9.733333333,7,2.533333333,0.133333333,58.66666667,32.86666667,0.562,0.533333333,1.333333333,0.866666667,0.376666667,71.73333333,45.46666667,8,4,8.066666667,4.333333333,8.333333333,5.733333333,37.86666667,10,1.8,1.066666667,28.33333333,5.333333333,0.133333333,11.6,7.133333333,0.266666667,0,48,16.8,0.310666667,0.333333333,3.666666667,0.666666667,0.191333333,62.86666667,31.06666667,38,715.6,4,0,1,5,4,1,11,185.42,185,35,35,0,1,0,0,0,0,0,1,0
Blue,1,TRUE,1,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,5,4,2.8,6.6,3.8,48.2,16.2,11.4,8.2,58.2,21.8,0.2,4,3.6,3.4,0,66.2,28.2,0.484,0.8,3.6,2.6,0.856,91.6,49.4,5,0,7.6,5.6,7.4,4,45.2,12.6,0.6,0.4,43,9.8,0,2.6,1.6,0,0.2,53.2,17,0.274,0,1.4,0,0,60,22.8,10,523.6,0,0,0,2,1,2,5,187.96,2.54,185,0,16,7.3125,6.3125,6.6875,5.8125,26.4375,15.5625,10.6875,8.3125,28.6875,16.8125,1.0625,7.8125,6.5625,0.1875,0.0625,43.8125,29.6875,0.7025,0.375,0.25,0.1875,0.1875,53.375,38.1875,16,0,3.25,2.1875,4.25,2.3125,26.1875,6.6875,10.75,6.5,32.875,9.75,0,5.0625,3.5625,0.875,0.0625,41.1875,15.5,0.32125,0.0625,3.5625,0.6875,0.166875,68.3125,39.625,35,532.8125,11,0,0,2,11,3,16,187.96,185,29,38,0,1,0,0,0,0,0,1,0
Red,0,FALSE,0,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,1,10,7.882352941,12.52941176,7.882352941,97.17647059,34.35294118,13.05882353,7.176470588,107.8235294,37.11764706,0.235294118,4.941176471,4.411764706,0.882352941,0.117647059,122.7647059,49.41176471,0.417647059,0.294117647,3.294117647,1.529411765,0.392941176,143.5294118,67.64705882,4,4,8.705882353,4.823529412,7.352941176,3.529411765,80.17647059,21.94117647,4.294117647,2.235294118,74.88235294,16.52941176,0.235294118,8.235294118,6.352941176,1.352941176,0.117647059,91.82352941,27.70588235,0.315882353,0.352941176,3.764705882,1.411764706,0.276470588,108,41.58823529,40,660.7058824,1,0,1,4,8,0,13,185.42,2.54,185,1,0,0.875,0.5625,4.75,2.5625,9.75,3.5,5.8125,4.125,18,8.375,0.375,1.4375,1.25,0.625,0.0625,20.3125,10.1875,0.51125,0.5,0.5,0.375,0.171875,25.75,15.25,3,6,2.25,1.5,5.75,4.1875,11.3125,3.875,9.625,7,19.1875,9.4375,0.1875,5.25,4.125,0.5625,0.0625,26.6875,15.0625,0.444375,0.125,1.6875,0.625,0.194375,43.8125,31,25,344.5625,5,0,0,0,7,2,10,182.88,185,33,35,0,1,0,0,0,0,0,1,0
Blue,1,FALSE,0,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,1,23,17,6,4.5,90.5,39,0.5,0,65.5,20,0,8.5,6.5,0.5,0,97,43.5,0.435,0,1.5,1,0.5,98.5,45,1,1,17,12.5,17,10.5,101,36.5,0.5,0,86.5,25,0.5,15,9.5,0,0,118.5,47,0.395,0,1,0,0,137,65,5,744.5,0,0,0,1,0,0,1,175.26,-15.24,185,0,1,13.31578947,10.42105263,11.89473684,7.947368421,81.78947368,30.73684211,8.894736842,5.736842105,83.89473684,29.10526316,0.526315789,5.368421053,4.894736842,1.105263158,0.157894737,102.5789474,44.42105263,0.454210526,0.105263158,1.157894737,0.736842105,0.271578947,116.2105263,56.73684211,7,5,8.368421053,5.631578947,8.894736842,6.315789474,45.31578947,12.57894737,4.631578947,2.526315789,45.68421053,11.94736842,0.368421053,4.789473684,3.842105263,0.421052632,0,58.84210526,21.42105263,0.386842105,0.421052632,2.789473684,1,0.391052632,72.26315789,32.94736842,45,631.9473684,5,0,0,4,8,1,14,185.42,185,40,38,0,0,0,1,0,0,0,1,0
Blue,1,FALSE,0,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,4,4.5,3,6,2.75,58.5,19.5,9,6,65.5,22.25,0,3.5,3,3,0,73.5,28.25,0.4175,0.5,4,2.75,0.82,99.75,50.25,4,0,9.5,7,9.25,5,54.75,15.75,0.75,0.5,52.25,12.25,0,3,2,0,0.25,64.75,21.25,0.3425,0,1.75,0,0,73,28.25,8,555.25,0,0,0,2,0,2,4,187.96,15.24,185,0,4,10,8.777777778,14.44444444,9,31,10.88888889,20,12,49.55555556,18.11111111,0.222222222,5.888888889,5,0.888888889,0.333333333,65.44444444,31.88888889,0.481111111,0.333333333,6.666666667,1.555555556,0.284444444,79.33333333,43.77777778,4,2,7.333333333,5.888888889,9.888888889,5.666666667,40.66666667,12.66666667,3.888888889,2.777777778,44.44444444,12.77777778,0.333333333,2.666666667,2.444444444,0.666666667,0.111111111,54.44444444,21.11111111,0.401111111,1,3.333333333,1.333333333,0.438888889,80.33333333,46.11111111,19,567.4444444,0,0,1,2,4,0,7,182.88,185,28,34,0,1,0,0,0,0,1,0,0
Red,0,TRUE,1,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,2,8.1,5.3,8,6,41.7,11.9,32.9,19.5,64.5,23.8,0,10,8.3,2.7,0.1,82.6,37.4,0.484,0.2,6.1,3.4,0.523,185.2,126.9,3,4,4.5,3.2,4.1,2.5,32.9,7.9,4.1,2.9,35.6,9.3,0,1,0.8,0.4,0.1,41.1,13.3,0.402,1.8,1.7,0.7,0.224,63.5,34.3,27,733.5,1,0,0,5,0,1,6,185.42,-7.62,205,0,14,7.714285714,6.642857143,6.428571429,5.714285714,28.85714286,17.28571429,10.71428571,8.5,29.35714286,17.35714286,1.071428571,8.928571429,7.5,0.214285714,0.071428571,46,31.5,0.717142857,0.428571429,0.285714286,0.214285714,0.214285714,56.28571429,40.57142857,14,0,2.714285714,1.928571429,3.214285714,1.928571429,27.35714286,6.928571429,10.85714286,6.428571429,33.14285714,9.357142857,0,5.571428571,4,0.857142857,0.071428571,41.42857143,15.28571429,0.304285714,0.071428571,3.571428571,0.714285714,0.172857143,66.35714286,37.07142857,32,559.2857143,10,0,0,2,9,3,14,187.96,185,35,37,0,0,0,1,0,0,0,1,0
Red,0,FALSE,0,5,middleweight,0,0,0,0,0,0,0,1,0,0,1,0,12,9,1,1,34,11,6,4,26,6,0,3,1,1,1,41,16,0.39,0,6,1,0.16,53,28,0,1,17,16,7,6,26,13,61,45,70,41,0,7,7,14,1,94,64,0.68,4,5,5,1,148,117,3,900,0,0,0,0,0,0,0,185.42,-7.62,185,0,3,9.285714286,7.428571429,11.14285714,6.857142857,95.42857143,32.5,12.57142857,6.642857143,105.1428571,34.42857143,0.285714286,4.714285714,4.142857143,0.857142857,0.142857143,119.1428571,46,0.412857143,0.357142857,2.857142857,1.5,0.432142857,133.2142857,57.85714286,4,3,7.428571429,3.714285714,5.642857143,2.285714286,77,20.92857143,3.357142857,1.571428571,70.64285714,15.21428571,0.285714286,7.928571429,5.857142857,1.5,0.071428571,86,24.78571429,0.31,0.428571429,3.285714286,1.357142857,0.288571429,96,33,31,615.5714286,1,0,1,3,7,0,11,185.42,185,30,32,0,1,0,0,0,0,1,0,0
Blue,1,FALSE,0,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,3,9.125,7.875,15.125,9.5,33.5,11.625,15.75,9.875,48.75,17.625,0.25,6.5,5.5,0.625,0.375,64.375,31,0.47625,0.375,6.375,1.125,0.25125,77.75,42.375,3,2,7.875,6.25,9.75,5.625,43.625,13.75,3.5,2.875,46.25,13.375,0.375,2.75,2.625,0.75,0.125,56.875,22.25,0.40875,0.875,3.5,1.25,0.36875,79.375,44.25,17,563.375,0,0,1,2,3,0,6,182.88,-5.08,185,0,1,7.388888889,4.444444444,15.22222222,8.055555556,35.88888889,11.66666667,10.27777778,6.888888889,45.88888889,16.61111111,0.277777778,8.111111111,5.555555556,1.222222222,0,61.38888889,26.61111111,0.463333333,0.444444444,1.555555556,0.833333333,0.365,121.1111111,82.72222222,5,6,6.333333333,4.555555556,11.66666667,6.777777778,31.05555556,12.77777778,4.888888889,2.833333333,38.33333333,15.5,0.277777778,2.944444444,2.333333333,0.833333333,0.055555556,47.61111111,22.38888889,0.481111111,0.388888889,2.555555556,1.166666667,0.35,62.66666667,36.22222222,37,513.0555556,0,0,1,2,7,2,12,180.34,185,33,31,0,1,0,0,0,0,0,1,0
Red,0,TRUE,1,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,3,4.666666667,4,4.916666667,4.333333333,59.58333333,17.25,12.91666667,8.333333333,70.16666667,23.75,0.333333333,2.583333333,2.166666667,3.166666667,0,77.41666667,29.91666667,0.400833333,0.666666667,3.25,1.583333333,0.425,113.6666667,63.5,4,2,6.083333333,3,11.5,9.25,66.41666667,15.83333333,1,0.333333333,57.58333333,9.583333333,0.083333333,15.25,12.83333333,0.416666667,0.166666667,78.91666667,25.41666667,0.323333333,0.25,5,0.833333333,0.17,94.75,40,34,807.5,0,0,1,5,3,0,10,187.96,-5.08,170,0,13,7.384615385,6.307692308,6.230769231,5.538461538,28.46153846,17,10.15384615,8.076923077,28.23076923,16.46153846,1,9.230769231,7.846153846,0.230769231,0.076923077,44.84615385,30.61538462,0.718461538,0.461538462,0.307692308,0.230769231,0.230769231,55.15384615,39.69230769,13,0,2.538461538,1.692307692,2.846153846,1.615384615,26.76923077,6.692307692,11.69230769,6.923076923,32.76923077,9.230769231,0,6,4.307692308,0.923076923,0.076923077,41.30769231,15.23076923,0.299230769,0.076923077,3.769230769,0.769230769,0.186153846,67.30769231,37.84615385,30,569.6923077,9,0,0,2,8,3,13,187.96,185,30,36,0,0,0,1,0,0,0,1,0
Red,0,TRUE,1,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,1,0.666666667,0.5,4.75,2.666666667,8,2.916666667,5.583333333,4,16.58333333,8.083333333,0.333333333,1.083333333,1,0.75,0.083333333,18.33333333,9.583333333,0.531666667,0.5,0.666666667,0.5,0.229166667,22.91666667,13.91666667,3,4,2.083333333,1.5,7.333333333,5.5,8.5,2.666666667,7.666666667,5.583333333,16.66666667,8.166666667,0.083333333,4.75,4.083333333,0.5,0.083333333,23.5,13.75,0.463333333,0.083333333,1.5,0.583333333,0.155,42.5,31.58333333,18,329.4166667,3,0,0,0,6,1,8,182.88,-7.62,185,0,12,8,6.833333333,6.666666667,5.916666667,30.25,18.16666667,10.83333333,8.583333333,29.91666667,17.5,1,9.833333333,8.333333333,0.25,0.083333333,47.75,32.66666667,0.728333333,0.5,0.333333333,0.25,0.25,58.91666667,42.5,12,0,2.75,1.833333333,2.916666667,1.666666667,28,6.833333333,12.58333333,7.5,34.41666667,9.666666667,0,6.333333333,4.5,1,0.083333333,43.5,16,0.290833333,0.083333333,4.083333333,0.833333333,0.201666667,71.66666667,40.5,29,600.0833333,8,0,0,2,7,3,12,187.96,185,33,35,0,0,0,1,0,0,0,1,0
Red,0,TRUE,1,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,3,5.714285714,2.714285714,6.857142857,5.142857143,44.28571429,13,23.57142857,12.85714286,58,18.85714286,0,11,9.428571429,1.571428571,0,74.71428571,31,0.454285714,0,5.857142857,3.285714286,0.511428571,155.7142857,101.1428571,3,3,2.571428571,1.857142857,2.714285714,1.428571429,32,7.428571429,2.428571429,1.428571429,33.85714286,7.857142857,0,0.714285714,0.571428571,0.428571429,0.142857143,37.14285714,10.28571429,0.418571429,2.142857143,1.857142857,0.714285714,0.13,49.14285714,21.85714286,17,644.8571429,0,0,0,4,0,0,4,185.42,-7.62,205,0,11,7.818181818,6.818181818,7.272727273,6.454545455,29.72727273,18.72727273,9.909090909,7.818181818,28.54545455,17.18181818,1.090909091,10.54545455,9,0.181818182,0.090909091,46.90909091,33,0.749090909,0.272727273,0.272727273,0.181818182,0.181818182,55.63636364,40.54545455,11,0,2.181818182,1.272727273,2.818181818,1.545454545,26.18181818,6.181818182,3.181818182,1.636363636,24.63636364,4.363636364,0,5.363636364,3.727272727,0.545454545,0,32.18181818,9.363636364,0.27,0,3.818181818,0.636363636,0.181818182,38.72727273,15.09090909,24,528.2727273,7,0,0,2,7,2,11,187.96,185,33,35,0,0,0,1,0,0,0,1,0
Red,0,TRUE,1,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,1,2.857142857,1.857142857,2.714285714,1.571428571,13.28571429,4.428571429,10.14285714,6.285714286,22.28571429,9.714285714,0,1,0.714285714,2.571428571,0.428571429,26.14285714,12.28571429,0.491428571,1.285714286,3.857142857,1.571428571,0.42,53.57142857,34.57142857,5,1,3.428571429,1.285714286,1.571428571,1.142857143,16.57142857,3.571428571,6.142857143,2.857142857,18.14285714,4.142857143,0.142857143,2.714285714,2.142857143,0.285714286,0.285714286,24.28571429,7.571428571,0.445714286,0.571428571,0.428571429,0.142857143,0.142857143,36.71428571,19.71428571,12,368.8571429,0,0,0,1,0,5,6,185.42,-12.7,170,0,10,7.6,6.9,8,7.1,22.5,14.9,10,8.2,25,16,1.1,7.9,7.3,0.2,0.1,40.5,30.2,0.77,0.3,0.3,0.2,0.2,50,38.4,10,0,2.1,1.4,2.7,1.5,24,6,3.5,1.8,22.5,3.9,0,5.6,4,0.6,0,30.2,9.3,0.278,0,2.9,0.7,0.2,37.3,15.5,19,431.1,6,0,0,1,7,2,10,187.96,185,32,34,0,0,0,1,0,0,0,1,0
Red,0,TRUE,1,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,5,3.333333333,2.166666667,3,1.833333333,38.83333333,11.16666667,12.83333333,8.833333333,48.16666667,16.66666667,0.333333333,3.166666667,3,3.666666667,0,54.66666667,21.83333333,0.391666667,1.666666667,5,1.666666667,0.393333333,76.33333333,42.5,5,1,6.333333333,4.5,6.833333333,5.166666667,41.16666667,16.83333333,5.5,3.666666667,44,18,0.166666667,3.166666667,3.166666667,0.333333333,0,53.5,25.66666667,0.421666667,0.5,1.166666667,0.833333333,0.118333333,59.83333333,31.66666667,12,539.1666667,0,0,1,1,0,3,5,185.42,2.54,185,0,8,8,7.5,9.25,8.25,12.75,9.5,8.125,6.625,19.375,14.125,1,2.75,2.75,0.25,0.125,30.125,24.375,0.81375,0.375,0.375,0.25,0.25,40,33.125,8,0,1.75,1.625,3,1.875,18.625,5.875,4.125,2.25,18.5,4.375,0,5.5,4,0.625,0,25.75,10,0.31625,0,1.875,0.75,0.24125,33.25,16.625,13,326,5,0,0,0,6,2,8,187.96,185,27,34,0,1,0,0,0,0,0,1,0
Red,0,TRUE,1,5,middleweight,0,0,0,0,0,0,0,1,0,0,0,4,4.125,3,10.625,6.375,25.625,10.625,8.375,5.75,35.375,15.25,0.5,5.125,4.5,0.75,0.125,44.625,22.75,0.44125,0.125,1,0.25,0.10375,53.125,31,4,4,5,4.125,9.625,5,21,6.5,13.875,8.5,36.125,13.75,0,3.375,2.125,1.875,0.125,44.5,20,0.39125,0.875,3.875,1.25,0.275,89.25,61.875,18,610.25,1,0,1,1,2,0,4,180.34,-15.24,170,0,7,7.714285714,7.285714286,9.142857143,8.428571429,10.42857143,7.857142857,9.142857143,7.428571429,19.14285714,14.57142857,1.142857143,1.857142857,1.857142857,0.285714286,0.142857143,28.71428571,23.71428571,0.827142857,0.428571429,0.285714286,0.142857143,0.142857143,39.14285714,33.28571429,7,0,1.714285714,1.571428571,2.857142857,2,15.14285714,4.857142857,4.428571429,2.285714286,17.28571429,4.571428571,0,3.428571429,3,0.714285714,0,22.42857143,9.142857143,0.315714286,0,1.714285714,0.857142857,0.275714286,30.71428571,16.42857143,10,281.2857143,4,0,0,0,5,2,7,187.96,185,28,33,0,1,0,0,0,0,0,1,0
